match_id,period,player_id,player_name,player_position,team_shortname,x_start,y_start,x_end,y_end,start_zone,end_zone,game_state,rec_directa,presion_exitosa,lider_presion,part_cadena_presion,presion_solitario,cadena_presion_exitosa,presiones_consecutivas,presion_reduce_amenaza,presion_para_amenaza,duelo_ganado,duelo_perdido,obliga_a_retroceder
2047793,3,123094,A. García Basso,LCB,Racing Club,-16.09,-0.05,-15.92,1.13,8,8,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,36728,S. Sosa,DM,Racing Club,-3.93,-9.49,-12.87,-11.7,9,9,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,3,38992,G. Martirena,RWB,Racing Club,-29.15,-24.73,-33.07,-21.17,5,5,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,36728,S. Sosa,DM,Racing Club,-29.08,-17.17,-29.86,-19.28,4,4,drawing,0,0,0,0,1,0,1,0,0,0,0,0
2047793,3,16289,L. Alario,CF,Estudiantes,13.79,7.82,16.73,12.38,13,13,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,26252,J. Nardoni,RM,Racing Club,16.41,-24.03,15.81,-28.06,15,15,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,3,36728,S. Sosa,DM,Racing Club,2.25,-18.16,5.12,-27.13,14,15,drawing,0,0,1,1,0,1,0,0,0,0,0,1
2047793,3,36516,T. Conechny,RF,Racing Club,10.16,7.21,11.25,12.61,13,13,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,115103,F. Pardo,CB,Racing Club,-22.62,6.62,-14.22,6.67,8,8,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,5441,J. Sosa,LM,Estudiantes,22.66,-17.25,25.96,-21.83,14,15,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,131530,S. Núñez,RCB,Estudiantes,2.23,-19.3,7.82,-29.43,14,15,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,3,5441,J. Sosa,LM,Estudiantes,16.59,-27.34,14.99,-27.95,15,15,drawing,0,1,0,0,1,0,1,0,0,0,0,0
2047793,3,38142,A. Martínez,CF,Racing Club,8.3,15.13,7.51,17.4,12,12,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,3,34536,L. González Pírez,LCB,Estudiantes,-9.25,-20.38,-14.06,-19.75,10,10,drawing,0,0,0,0,1,0,0,0,0,0,0,1
2047793,3,25949,E. Cetré,LW,Estudiantes,-7.44,17.03,-38.61,21.07,7,2,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,-25.89,8.24,-35.56,19.57,3,2,drawing,0,1,0,0,1,0,0,1,0,0,0,0
2047793,3,36516,T. Conechny,RF,Racing Club,45.04,11.96,45.68,15.13,18,17,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,3,38142,A. Martínez,CF,Racing Club,39.69,15.97,39.84,25.18,17,17,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,3,36516,T. Conechny,RF,Racing Club,45.14,21.17,44.19,24.12,17,17,drawing,0,0,1,1,0,1,1,0,0,0,0,0
2047793,3,852686,A. Fernández,LM,Racing Club,27.59,26.82,21.05,29.36,17,11,drawing,0,1,1,1,0,1,0,0,0,0,0,0
2047793,3,28677,N. Colombo,RCB,Racing Club,12.75,12.09,17.62,13.08,13,12,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,115103,F. Pardo,CB,Racing Club,-24.89,-5.88,-24.6,-15.33,9,9,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,26252,J. Nardoni,RM,Racing Club,-14.37,-24.01,-15.87,-24.37,10,10,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,36728,S. Sosa,DM,Racing Club,-17.74,-13.63,-15.37,-12.06,9,9,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,852686,A. Fernández,LM,Racing Club,-17.01,-3.28,-14.85,-4.64,9,9,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,26252,J. Nardoni,RM,Racing Club,-28.02,-19.75,-28.89,-20.54,5,5,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,16289,L. Alario,CF,Estudiantes,11.63,-13.9,16.9,-15.57,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,1
2047793,3,13084,S. Ascacíbar,RM,Estudiantes,-25.88,-9.7,-26.01,-0.41,4,3,drawing,0,0,0,0,1,0,0,0,0,0,1,0
2047793,3,26252,J. Nardoni,RM,Racing Club,23.49,-19.95,23.97,-26.09,15,15,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,3,16289,L. Alario,CF,Estudiantes,18.75,10.86,31.49,12.56,13,18,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,26252,J. Nardoni,RM,Racing Club,-27.12,-23.37,-29.7,-23.33,5,5,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,3,26252,J. Nardoni,RM,Racing Club,-10.5,-20.13,-9.96,-20.31,10,10,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,3,26252,J. Nardoni,RM,Racing Club,-9.44,-20.47,-7.32,-22.14,10,10,drawing,0,0,1,1,0,1,1,0,0,0,0,0
2047793,3,38142,A. Martínez,CF,Racing Club,-0.04,-19.57,-0.88,-21.35,10,10,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,3,26252,J. Nardoni,RM,Racing Club,-13.44,-25.15,-23.35,-26.34,10,10,drawing,0,1,0,0,1,0,1,0,0,0,0,0
2047793,3,35612,G. Benedetti,LB,Estudiantes,22.6,16.28,20.49,12.91,12,13,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,34536,L. González Pírez,LCB,Estudiantes,-8.33,-9.63,-11.46,-31.2,9,10,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,5441,J. Sosa,LM,Estudiantes,-9.9,9.02,-12.5,5.8,8,8,drawing,1,0,0,0,1,0,0,0,0,1,0,0
2047793,3,852686,A. Fernández,LM,Racing Club,12.24,-5.46,13.36,-4.41,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,852686,A. Fernández,LM,Racing Club,15.22,-1.27,15.89,1.04,13,13,drawing,0,0,0,0,1,0,1,0,0,0,0,0
2047793,3,38142,A. Martínez,CF,Racing Club,25.01,-2.12,18.07,-4.52,13,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,28677,N. Colombo,RCB,Racing Club,-11.98,-20.89,-29.27,-7.9,10,4,drawing,0,1,0,0,1,0,0,0,0,0,1,0
2047793,3,36728,S. Sosa,DM,Racing Club,-26.04,-10.37,-31.1,-5.79,4,4,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,569404,F. Rodríguez,LCB,Estudiantes,5.63,5.43,11.66,7.9,13,13,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,13084,S. Ascacíbar,RM,Estudiantes,17.58,2.3,11.33,5.99,13,13,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,-19.32,-7.9,-24.28,-9.76,9,9,drawing,0,1,0,0,1,0,0,0,0,0,1,0
2047793,3,26252,J. Nardoni,RM,Racing Club,16.78,-4.15,16.16,0.59,14,13,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,3,36516,T. Conechny,RF,Racing Club,2.83,23.24,2.15,25.24,12,12,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,3,123094,A. García Basso,LCB,Racing Club,-17.29,10.31,-12.14,15.94,8,7,drawing,0,0,1,1,0,1,0,0,0,0,0,1
2047793,3,852686,A. Fernández,LM,Racing Club,-5.49,16.81,-7.91,16.67,7,7,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,3,38992,G. Martirena,RWB,Racing Club,-24.26,-21.91,-41.93,-18.87,10,4,drawing,0,0,0,0,1,0,0,0,0,0,1,0
2047793,3,115103,F. Pardo,CB,Racing Club,-44.25,-4.62,-46.11,-5.45,4,4,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,5441,J. Sosa,LM,Estudiantes,4.14,-16.2,5.15,-19.09,14,14,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,3,5441,J. Sosa,LM,Estudiantes,4.98,-23.02,4.05,-26.57,15,15,drawing,0,0,1,1,0,1,1,0,0,0,0,0
2047793,3,36679,E. Meza,RB,Estudiantes,-4.66,-27.46,-3.4,-29.06,10,10,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,3,16289,L. Alario,CF,Estudiantes,0.91,-11.42,0.65,-15.93,9,9,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,3,13084,S. Ascacíbar,RM,Estudiantes,-10.97,-24.45,-13.6,-29.59,10,10,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,3,36679,E. Meza,RB,Estudiantes,-7.16,-28.09,-11.97,-28.36,10,10,drawing,0,0,1,1,0,1,1,0,0,0,0,0
2047793,3,36679,E. Meza,RB,Estudiantes,-13.28,-28.46,-37.49,-32.49,10,5,drawing,0,0,0,0,1,0,1,0,0,0,0,0
2047793,3,13084,S. Ascacíbar,RM,Estudiantes,-34.69,-24.95,-29.69,-28.41,5,5,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,34536,L. González Pírez,LCB,Estudiantes,-40.13,-14.58,-49.79,-18.56,4,4,drawing,1,0,0,0,1,0,0,1,0,1,0,0
2047793,3,5441,J. Sosa,LM,Estudiantes,-35.15,-28.74,-25.3,-31.13,5,10,drawing,0,0,0,0,1,0,0,0,0,0,0,1
2047793,3,5441,J. Sosa,LM,Estudiantes,-24.13,-31.13,-4.24,-28.33,10,10,drawing,0,0,0,0,1,0,1,0,0,0,0,1
2047793,3,5441,J. Sosa,LM,Estudiantes,13.77,-12.5,16.67,-11.76,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,1535,B. Zuculini,LM,Racing Club,12.74,-13.45,13.96,-15.03,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,28677,N. Colombo,RCB,Racing Club,5.17,-24.71,-3.07,-31.38,15,10,drawing,1,0,0,0,1,0,0,0,0,1,0,0
2047793,3,25949,E. Cetré,LW,Estudiantes,2.48,32.42,14.37,30.24,11,11,drawing,0,0,0,0,1,0,0,0,0,0,0,1
2047793,3,35612,G. Benedetti,LB,Estudiantes,-29.09,18.57,-24.87,15.3,2,7,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,-31.48,14.53,-33.14,18.65,2,2,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,13084,S. Ascacíbar,RM,Estudiantes,-41.31,0.38,-40.42,-1.04,3,3,drawing,0,1,0,0,1,0,0,0,0,0,1,0
2047793,3,34536,L. González Pírez,LCB,Estudiantes,-40.9,-3.55,-39.37,-2.68,4,3,drawing,0,1,0,0,1,0,0,0,0,0,1,0
2047793,3,36516,T. Conechny,RF,Racing Club,38.45,-15.88,45.26,-10.76,19,19,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,38142,A. Martínez,CF,Racing Club,38.52,-7.56,34.79,-8.68,19,19,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,3,4110,G. Carrillo,CF,Estudiantes,-1.83,1.71,-0.08,-0.42,8,8,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,3,35612,G. Benedetti,LB,Estudiantes,-20.5,20.37,-20.22,20.57,7,7,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,-27.18,14.73,-30.54,26.98,2,2,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,16289,L. Alario,CF,Estudiantes,-22.07,15.58,-26.66,17.59,7,2,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,3,36516,T. Conechny,RF,Racing Club,33.45,4.32,38.84,13.39,18,17,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,16289,L. Alario,CF,Estudiantes,-15.05,5.93,-17.88,13.04,8,7,drawing,0,0,0,0,1,0,0,0,0,0,1,0
2047793,3,38142,A. Martínez,CF,Racing Club,16.58,-8.69,13.42,-13.22,14,14,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,5.17,22.7,7.73,23.16,12,12,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,6.9,20.97,8.6,21.46,12,12,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,3,16289,L. Alario,CF,Estudiantes,11.06,-8.99,20.66,-4.47,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,16289,L. Alario,CF,Estudiantes,32.27,-1.55,32.82,-1.44,18,18,drawing,0,1,0,0,1,0,1,0,0,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,0.23,19.77,1.07,23.34,7,12,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,3,1535,B. Zuculini,LM,Racing Club,21.97,-24.73,25.35,-23.89,15,15,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,3,36516,T. Conechny,RF,Racing Club,30.39,-16.3,27.85,-16.64,19,19,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,3,13084,S. Ascacíbar,RM,Estudiantes,-18.91,24.15,-16.29,26.6,7,7,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,4,16289,L. Alario,CF,Estudiantes,-0.06,19.53,-13.75,24.64,7,7,drawing,0,0,0,0,1,0,0,0,0,0,1,0
2047793,4,947642,J. Tobio Burgos,RW,Estudiantes,-25.46,-6.67,-14.97,-12.32,4,9,drawing,0,0,0,0,1,0,0,0,0,0,0,1
2047793,4,16289,L. Alario,CF,Estudiantes,-18.74,-16.2,-21.75,-20.68,9,10,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,4,36516,T. Conechny,RF,Racing Club,-2.94,-5.76,-2.08,2.77,9,8,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,4,36728,S. Sosa,DM,Racing Club,-10.53,4.0,-10.34,4.31,8,8,drawing,1,0,0,0,1,0,0,0,0,1,0,0
2047793,4,569404,F. Rodríguez,LCB,Estudiantes,6.61,-4.23,7.43,-5.03,14,14,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,4,1535,B. Zuculini,LM,Racing Club,-0.99,-3.63,10.03,-7.8,9,14,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,4,1535,B. Zuculini,LM,Racing Club,2.41,-23.73,-1.21,-29.66,15,10,drawing,0,1,1,1,0,1,1,0,0,0,0,0
2047793,4,1535,B. Zuculini,LM,Racing Club,-29.77,-30.39,-20.98,-25.39,5,10,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,38142,A. Martínez,CF,Racing Club,-0.43,5.93,1.16,4.86,8,13,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,-3.76,23.0,-3.77,24.46,7,7,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,35564,G. Rojas,LB,Racing Club,-20.44,28.98,-13.47,31.73,7,6,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,-7.48,29.55,-2.22,30.19,6,6,drawing,0,0,0,0,1,0,1,0,0,0,0,0
2047793,4,38142,A. Martínez,CF,Racing Club,33.3,20.74,36.5,18.39,17,17,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,1535,B. Zuculini,LM,Racing Club,4.83,3.19,11.56,4.49,13,13,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,4,1535,B. Zuculini,LM,Racing Club,16.67,7.2,23.65,19.07,13,12,drawing,0,1,1,1,0,1,1,0,0,0,0,0
2047793,4,5441,J. Sosa,LM,Estudiantes,0.39,-21.59,5.92,-20.62,10,15,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,16289,L. Alario,CF,Estudiantes,9.86,-12.21,9.96,-13.48,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,16289,L. Alario,CF,Estudiantes,10.85,-15.27,18.3,-18.99,14,14,drawing,0,1,0,0,1,0,1,0,0,0,0,0
2047793,4,38142,A. Martínez,CF,Racing Club,17.85,20.93,18.38,22.87,12,12,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,38142,A. Martínez,CF,Racing Club,18.55,24.3,13.9,30.29,12,11,drawing,0,1,0,0,1,0,1,0,0,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,5.85,28.39,6.41,28.83,12,12,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,4,16289,L. Alario,CF,Estudiantes,27.13,-23.77,31.57,-27.79,15,20,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,4,16289,L. Alario,CF,Estudiantes,40.31,-14.31,42.15,-6.37,19,19,drawing,0,1,1,1,0,1,1,0,0,0,0,0
2047793,4,13084,S. Ascacíbar,RM,Estudiantes,-4.3,8.72,-4.92,8.24,8,8,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,4,36516,T. Conechny,RF,Racing Club,13.4,-14.37,19.59,-10.33,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,38142,A. Martínez,CF,Racing Club,30.2,20.83,29.24,21.16,17,17,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,19.74,24.32,20.6,24.8,12,12,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,4,123094,A. García Basso,LCB,Racing Club,-6.82,11.4,-0.67,12.47,8,8,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,4,36516,T. Conechny,RF,Racing Club,10.62,-17.94,5.48,-11.99,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,1535,B. Zuculini,LM,Racing Club,-5.22,-11.75,-0.9,-16.45,9,9,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,-9.99,13.56,-19.32,21.38,7,7,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,35564,G. Rojas,LB,Racing Club,-26.74,28.96,-24.55,29.74,2,6,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,-26.73,23.01,-43.33,20.2,2,2,drawing,0,0,0,0,1,0,1,0,0,0,0,0
2047793,4,123094,A. García Basso,LCB,Racing Club,-43.4,5.33,-48.52,13.25,3,2,drawing,0,1,0,0,1,0,0,1,1,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,-48.04,16.82,-47.58,17.09,2,2,drawing,0,1,0,0,1,0,1,1,0,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,-48.69,-8.64,-48.22,-15.02,4,4,drawing,1,0,0,0,1,0,0,0,0,1,0,0
2047793,4,35612,G. Benedetti,LB,Estudiantes,13.64,25.7,12.66,28.38,12,12,drawing,0,0,0,0,1,0,0,0,0,0,1,0
2047793,4,16289,L. Alario,CF,Estudiantes,-14.21,-8.83,-10.03,-10.23,9,9,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,947642,J. Tobio Burgos,RW,Estudiantes,-26.27,21.56,-29.37,21.96,2,2,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,5441,J. Sosa,LM,Estudiantes,-31.62,-3.62,-31.06,0.73,4,3,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,4,28677,N. Colombo,RCB,Racing Club,16.68,-21.07,18.12,-21.16,15,15,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,4,13084,S. Ascacíbar,RM,Estudiantes,-23.02,13.85,-20.2,16.89,7,7,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,35612,G. Benedetti,LB,Estudiantes,-35.19,25.88,-40.71,28.17,2,2,drawing,0,1,0,0,1,0,0,0,1,0,0,0
2047793,4,35612,G. Benedetti,LB,Estudiantes,-41.97,28.37,-43.98,27.02,2,2,drawing,0,1,0,0,1,0,1,0,0,0,0,0
2047793,4,947642,J. Tobio Burgos,RW,Estudiantes,-40.45,23.16,-42.63,27.51,2,2,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,-8.57,-3.09,-8.06,7.25,8,8,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,4,38142,A. Martínez,CF,Racing Club,-2.41,12.8,-5.14,17.85,8,7,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,-12.7,21.33,-12.43,31.34,7,6,drawing,0,1,0,0,1,0,1,0,0,0,0,0
2047793,4,36728,S. Sosa,DM,Racing Club,-13.98,25.71,-16.69,30.6,7,6,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,1535,B. Zuculini,LM,Racing Club,-11.55,17.85,-6.35,18.23,7,7,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,4,38142,A. Martínez,CF,Racing Club,0.1,23.66,14.03,24.86,7,12,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,4,38142,A. Martínez,CF,Racing Club,27.07,13.42,27.66,12.18,12,18,drawing,0,0,1,1,0,1,1,0,0,0,0,0
2047793,4,36516,T. Conechny,RF,Racing Club,17.09,-22.78,16.85,-26.95,15,15,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,4,1535,B. Zuculini,LM,Racing Club,1.49,9.08,6.65,11.73,13,13,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,1.28,26.65,5.56,31.14,12,11,drawing,0,1,1,1,0,1,0,0,0,0,0,0
2047793,4,36679,E. Meza,RB,Estudiantes,10.89,-12.64,6.62,-11.9,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,16289,L. Alario,CF,Estudiantes,10.0,-7.36,2.63,-7.24,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,35612,G. Benedetti,LB,Estudiantes,-31.51,21.57,-30.85,27.04,2,2,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,947642,J. Tobio Burgos,RW,Estudiantes,-31.67,20.46,-31.84,22.12,2,2,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,947642,J. Tobio Burgos,RW,Estudiantes,-31.39,1.49,-30.41,6.32,3,3,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,35612,G. Benedetti,LB,Estudiantes,-34.58,6.48,-32.34,8.36,3,3,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,16289,L. Alario,CF,Estudiantes,-20.97,-15.33,-20.54,-16.74,9,9,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,25949,E. Cetré,LW,Estudiantes,-32.53,-26.49,-36.76,-31.0,5,5,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,4,947642,J. Tobio Burgos,RW,Estudiantes,-33.76,24.63,-41.26,25.87,2,2,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,4,38142,A. Martínez,CF,Racing Club,25.71,20.3,22.09,28.78,12,12,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,4,5441,J. Sosa,LM,Estudiantes,13.6,-24.33,15.05,-28.88,15,15,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,123094,A. García Basso,LCB,Racing Club,-31.66,16.93,-43.68,19.06,2,2,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,4,115103,F. Pardo,CB,Racing Club,-40.45,6.32,-42.78,7.96,3,3,drawing,1,0,1,1,0,1,0,0,0,1,0,0
2047793,4,36679,E. Meza,RB,Estudiantes,41.64,-9.53,43.42,-8.16,19,19,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,4,35612,G. Benedetti,LB,Estudiantes,16.0,-5.49,17.85,-5.62,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,16289,L. Alario,CF,Estudiantes,20.99,-10.87,18.67,-11.39,14,14,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,4,16289,L. Alario,CF,Estudiantes,11.17,-15.32,6.77,-21.4,14,15,drawing,0,0,1,1,0,1,1,0,0,0,0,0
2047793,4,16289,L. Alario,CF,Estudiantes,4.55,-24.44,-0.41,-33.76,15,10,drawing,0,0,1,1,0,1,1,0,0,0,1,0
2047793,4,5441,J. Sosa,LM,Estudiantes,-10.94,16.47,-16.87,23.8,7,7,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,5441,J. Sosa,LM,Estudiantes,-18.27,25.42,-15.29,26.28,7,7,drawing,0,0,0,0,1,0,1,0,0,0,0,1
2047793,4,38142,A. Martínez,CF,Racing Club,13.06,14.91,8.94,20.06,12,12,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,4,38142,A. Martínez,CF,Racing Club,8.87,24.85,8.68,27.59,12,12,drawing,0,0,1,1,0,1,1,0,0,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,-15.99,-24.16,-15.56,-25.62,10,10,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,36516,T. Conechny,RF,Racing Club,-2.05,-14.75,0.18,-12.28,9,9,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,1535,B. Zuculini,LM,Racing Club,-12.31,9.87,-3.03,14.88,8,7,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,-25.19,-22.84,-25.76,-23.63,10,5,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,4,5441,J. Sosa,LM,Estudiantes,12.52,12.46,21.18,18.38,13,12,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,947642,J. Tobio Burgos,RW,Estudiantes,23.55,23.12,21.63,21.92,12,12,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,35612,G. Benedetti,LB,Estudiantes,11.56,20.3,-7.98,25.08,12,7,drawing,0,0,0,0,1,0,0,0,0,0,1,0
2047793,4,5441,J. Sosa,LM,Estudiantes,-31.94,-21.66,-29.6,-25.17,5,5,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,4,16289,L. Alario,CF,Estudiantes,-32.62,-11.12,-28.26,-13.64,4,4,drawing,0,0,0,0,1,0,0,0,0,0,0,0
